108,-464,0111111
108,-463,0111011
108,-462,0110111
108,-461,0110011
108,-460,0101111
108,-459,0101011
108,-458,0100111
108,-457,0100011
108,-456,0011111
108,-455,0011011
108,-454,0010111
108,-453,0010011
108,-452,0001111
108,-451,0001011
108,-450,0000111
108,-449,0000011
108,-448,1111111
108,-447,1111011
108,-446,1110111
108,-445,1110011
108,-444,1101111
108,-443,1101011
108,-442,1100111
108,-441,1100011
108,-440,1011111
108,-439,1011011
108,-438,1010111
108,-437,1010011
108,-436,1001111
108,-435,1001011
108,-434,1000111
108,-433,1000011
108,-432,0111111
108,-431,0111011
108,-430,0110111
108,-429,0110011
108,-428,0101111
108,-427,0101011
108,-426,0100111
108,-425,0100011
108,-424,0011111
108,-423,0011011
108,-422,0010111
108,-421,0010011
108,-420,0001111
108,-419,0001011
108,-418,0000111
108,-417,0000011
108,-416,1111111
108,-415,1111011
108,-414,1110111
108,-413,1110011
108,-412,1101111
108,-411,1101011
108,-410,1100111
108,-409,1100011
108,-408,1011111
108,-407,1011011
108,-406,1010111
108,-405,1010011
108,-404,1001111
108,-403,1001011
108,-402,1000111
108,-401,1000011
108,-400,0111111
108,-399,0111011
108,-398,0110111
108,-397,0110011
108,-396,0101111
108,-395,0101011
108,-394,0100111
108,-393,0100011
108,-392,0011111
108,-391,0011011
108,-390,0010111
108,-389,0010011
108,-388,0001111
108,-387,0001011
108,-386,0000111
108,-385,0000011
108,-384,1111111
108,-383,1111011
108,-382,1110111
108,-381,1110011
108,-380,1101111
108,-379,1101011
108,-378,1100111
108,-377,1100011
108,-376,1011111
108,-375,1011011
108,-374,1010111
108,-373,1010011
108,-372,1001111
108,-371,1001011
108,-370,1000111
108,-369,1000011
108,-368,0111111
108,-367,0111011
108,-366,0110111
108,-365,0110011
108,-364,0101111
108,-363,0101011
108,-362,0100111
108,-361,0100011
108,-360,0011111
108,-359,0011011
108,-358,0010111
108,-357,0010011
108,-356,0001111
108,-355,0001011
108,-354,0000111
108,-353,0000011
108,-352,1111111
108,-351,1111011
108,-350,1110111
108,-349,1110011
108,-348,1101111
108,-347,1101011
108,-346,1100111
108,-345,1100011
108,-344,1011111
108,-343,1011011
108,-342,1010111
108,-341,1010011
108,-340,1001111
108,-339,1001011
108,-338,1000111
108,-337,1000011
108,-336,0111111
108,-335,0111011
108,-334,0110111
108,-333,0110011
108,-332,0101111
108,-331,0101011
108,-330,0100111
108,-329,0100011
108,-328,0011111
108,-327,0011011
108,-326,0010111
108,-325,0010011
108,-324,0001111
108,-323,0001011
108,-322,0000111
108,-321,0000011
108,-320,1111111
108,-319,1111011
108,-318,1110111
108,-317,1110011
108,-316,1101111
108,-315,1101011
108,-314,1100111
108,-313,1100011
108,-312,1011111
108,-311,1011011
108,-310,1010111
108,-309,1010011
108,-308,1001111
108,-307,1001011
108,-306,1000111
108,-305,1000011
108,-304,0111111
108,-303,0111011
108,-302,0110111
108,-301,0110011
108,-300,0101111
108,-299,0101011
108,-298,0100111
108,-297,0100011
108,-296,0011111
108,-295,0011011
108,-294,0010111
108,-293,0010011
108,-292,0001111
108,-291,0001011
108,-290,0000111
108,-289,0000011
108,-288,1111111
108,-287,1111011
108,-286,1110111
108,-285,1110011
