60,-464,1100000
60,-463,1100010
60,-462,1100100
60,-461,1100110
60,-460,1101000
60,-459,1101010
60,-458,1101100
60,-457,1101110
60,-456,1110000
60,-455,1110010
60,-454,1110100
60,-453,1110110
60,-452,1111000
60,-451,1111010
60,-450,1111100
60,-449,1111110
60,-445,0000110
60,-443,0001010
60,-442,0001100
60,-441,0001110
60,-439,0010010
60,-438,0010100
60,-437,0010110
60,-436,0011000
60,-435,0011010
60,-434,0011100
60,-433,0011110
60,-431,0100010
60,-430,0100100
60,-429,0100110
60,-428,0101000
60,-427,0101010
60,-426,0101100
60,-425,0101110
60,-424,0110000
60,-423,0110010
60,-422,0110100
60,-421,0110110
60,-420,0111000
60,-419,0111010
60,-418,0111100
60,-417,0111110
60,-415,1000010
60,-414,1000100
60,-413,1000110
60,-412,1001000
60,-411,1001010
60,-410,1001100
60,-409,1001110
60,-408,1010000
60,-407,1010010
60,-406,1010100
60,-405,1010110
60,-404,1011000
60,-403,1011010
60,-402,1011100
60,-401,1011110
60,-400,1100000
60,-399,1100010
60,-398,1100100
60,-397,1100110
60,-396,1101000
60,-395,1101010
60,-394,1101100
60,-393,1101110
60,-392,1110000
60,-391,1110010
60,-390,1110100
60,-389,1110110
60,-388,1111000
60,-387,1111010
60,-386,1111100
60,-385,1111110
60,-381,0000110
60,-379,0001010
60,-378,0001100
60,-377,0001110
60,-375,0010010
60,-374,0010100
60,-373,0010110
60,-372,0011000
60,-371,0011010
60,-370,0011100
60,-369,0011110
60,-367,0100010
60,-366,0100100
60,-365,0100110
60,-364,0101000
60,-363,0101010
60,-362,0101100
60,-361,0101110
60,-360,0110000
60,-359,0110010
60,-358,0110100
60,-357,0110110
60,-356,0111000
60,-355,0111010
60,-354,0111100
60,-353,0111110
60,-351,1000010
60,-350,1000100
60,-349,1000110
60,-348,1001000
60,-347,1001010
60,-346,1001100
60,-345,1001110
60,-344,1010000
60,-343,1010010
60,-342,1010100
60,-341,1010110
60,-340,1011000
60,-339,1011010
60,-338,1011100
60,-337,1011110
60,-336,1100000
60,-335,1100010
60,-334,1100100
60,-333,1100110
60,-332,1101000
60,-331,1101010
60,-330,1101100
60,-329,1101110
60,-328,1110000
60,-327,1110010
60,-326,1110100
60,-325,1110110
60,-324,1111000
60,-323,1111010
60,-322,1111100
60,-321,1111110
60,-317,0000110
60,-315,0001010
60,-314,0001100
60,-313,0001110
60,-311,0010010
60,-310,0010100
60,-309,0010110
60,-308,0011000
60,-307,0011010
60,-306,0011100
60,-305,0011110
60,-303,0100010
60,-302,0100100
60,-301,0100110
60,-300,0101000
60,-299,0101010
60,-298,0101100
60,-297,0101110
60,-296,0110000
60,-295,0110010
60,-294,0110100
60,-293,0110110
60,-292,0111000
60,-291,0111010
60,-290,0111100
60,-289,0111110
60,-287,1000010
60,-286,1000100
60,-285,1000110
60,-284,1001000
60,-283,1001010
60,-282,1001100
60,-281,1001110
60,-280,1010000
60,-279,1010010
60,-278,1010100
60,-277,1010110
60,-276,1011000
60,-275,1011010
60,-274,1011100
60,-273,1011110
60,-272,1100000
60,-271,1100010
60,-270,1100100
60,-269,1100110
60,-268,1101000
60,-267,1101010
60,-266,1101100
60,-265,1101110
60,-264,1110000
60,-263,1110010
60,-262,1110100
60,-261,1110110
60,-260,1111000
60,-259,1111010
60,-258,1111100
60,-257,1111110
60,-253,0000110
60,-251,0001010
60,-250,0001100
60,-249,0001110
60,-247,0010010
60,-246,0010100
60,-245,0010110
60,-244,0011000
60,-243,0011010
60,-242,0011100
60,-241,0011110
60,-239,0100010
60,-238,0100100
60,-237,0100110
60,-236,0101000
60,-235,0101010
60,-234,0101100
60,-233,0101110
60,-232,0110000
60,-231,0110010
60,-230,0110100
60,-229,0110110
60,-228,0111000
60,-227,0111010
60,-226,0111100
60,-225,0111110
60,-223,1000010
60,-222,1000100
60,-221,1000110
60,-220,1001000
60,-219,1001010
60,-218,1001100
60,-217,1001110
60,-216,1010000
60,-215,1010010
60,-214,1010100
60,-213,1010110
60,-212,1011000
60,-211,1011010
60,-210,1011100
60,-209,1011110
60,-208,1100000
60,-207,1100010
60,-206,1100100
60,-205,1100110
60,-204,1101000
60,-203,1101010
60,-202,1101100
60,-201,1101110
60,-200,1110000
60,-199,1110010
60,-198,1110100
60,-197,1110110
60,-196,1111000
60,-195,1111010
60,-194,1111100
60,-193,1111110
60,-189,0000110
60,-187,0001010
60,-186,0001100
60,-185,0001110
60,-183,0010010
60,-182,0010100
60,-181,0010110
60,-180,0011000
60,-179,0011010
60,-178,0011100
60,-177,0011110
60,-175,0100010
60,-174,0100100
60,-173,0100110
60,-172,0101000
60,-171,0101010
60,-170,0101100
60,-169,0101110
60,-168,0110000
60,-167,0110010
60,-166,0110100
60,-165,0110110
60,-164,0111000
60,-163,0111010
60,-162,0111100
60,-161,0111110
60,-159,1000010
60,-158,1000100
60,-157,1000110
60,-156,1001000
60,-155,1001010
60,-154,1001100
60,-153,1001110
60,-152,1010000
60,-151,1010010
60,-150,1010100
60,-149,1010110
60,-148,1011000
60,-147,1011010
60,-146,1011100
60,-145,1011110
60,-144,1100000
60,-143,1100010
60,-142,1100100
60,-141,1100110
60,-140,1101000
60,-139,1101010
60,-138,1101100
60,-137,1101110
60,-136,1110000
60,-135,1110010
60,-134,1110100
60,-133,1110110
60,-132,1111000
60,-131,1111010
60,-130,1111100
60,-129,1111110
60,-125,0000110
60,-123,0001010
60,-122,0001100
60,-121,0001110
60,-119,0010010
60,-118,0010100
60,-117,0010110
60,-116,0011000
60,-115,0011010
60,-114,0011100
60,-113,0011110
60,-111,0100010
60,-110,0100100
60,-109,0100110
60,-108,0101000
60,-107,0101010
60,-106,0101100
60,-105,0101110
60,-104,0110000
60,-103,0110010
60,-102,0110100
60,-101,0110110
60,-100,0111000
60,-99,0111010
60,-98,0111100
60,-97,0111110
60,-95,1000010
60,-94,1000100
60,-93,1000110
60,-92,1001000
60,-91,1001010
60,-90,1001100
60,-89,1001110
60,-88,1010000
60,-87,1010010
60,-86,1010100
60,-85,1010110
60,-84,1011000
60,-83,1011010
60,-82,1011100
60,-81,1011110
60,-80,1100000
60,-79,1100010
60,-78,1100100
60,-77,1100110
60,-76,1101000
60,-75,1101010
60,-74,1101100
60,-73,1101110
