44,-463,1000100
44,-462,1001000
44,-461,1001100
44,-460,1010000
44,-459,1010100
44,-458,1011000
44,-457,1011100
44,-456,1100000
44,-455,1100100
44,-454,1101000
44,-453,1101100
44,-452,1110000
44,-451,1110100
44,-450,1111000
44,-449,1111100
44,-445,0001100
44,-443,0010100
44,-442,0011000
44,-441,0011100
44,-439,0100100
44,-438,0101000
44,-437,0101100
44,-436,0110000
44,-435,0110100
44,-434,0111000
44,-433,0111100
44,-431,1000100
44,-430,1001000
44,-429,1001100
44,-428,1010000
44,-427,1010100
44,-426,1011000
44,-425,1011100
44,-424,1100000
44,-423,1100100
44,-422,1101000
44,-421,1101100
44,-420,1110000
44,-419,1110100
44,-418,1111000
44,-417,1111100
44,-413,0001100
44,-411,0010100
44,-410,0011000
44,-409,0011100
44,-407,0100100
44,-406,0101000
44,-405,0101100
44,-404,0110000
44,-403,0110100
44,-402,0111000
44,-401,0111100
44,-399,1000100
44,-398,1001000
44,-397,1001100
44,-396,1010000
44,-395,1010100
44,-394,1011000
44,-393,1011100
44,-392,1100000
44,-391,1100100
44,-390,1101000
44,-389,1101100
44,-388,1110000
44,-387,1110100
44,-386,1111000
44,-385,1111100
44,-381,0001100
44,-379,0010100
44,-378,0011000
44,-377,0011100
44,-375,0100100
44,-374,0101000
44,-373,0101100
44,-372,0110000
44,-371,0110100
44,-370,0111000
44,-369,0111100
44,-367,1000100
44,-366,1001000
44,-365,1001100
44,-364,1010000
44,-363,1010100
44,-362,1011000
44,-361,1011100
44,-360,1100000
44,-359,1100100
44,-358,1101000
44,-357,1101100
44,-356,1110000
44,-355,1110100
44,-354,1111000
44,-353,1111100
44,-349,0001100
44,-347,0010100
44,-346,0011000
44,-345,0011100
44,-343,0100100
44,-342,0101000
44,-341,0101100
44,-340,0110000
44,-339,0110100
44,-338,0111000
44,-337,0111100
44,-335,1000100
44,-334,1001000
44,-333,1001100
44,-332,1010000
44,-331,1010100
44,-330,1011000
44,-329,1011100
44,-328,1100000
44,-327,1100100
44,-326,1101000
44,-325,1101100
44,-324,1110000
44,-323,1110100
44,-322,1111000
44,-321,1111100
44,-317,0001100
44,-315,0010100
44,-314,0011000
44,-313,0011100
44,-311,0100100
44,-310,0101000
44,-309,0101100
44,-308,0110000
44,-307,0110100
44,-306,0111000
44,-305,0111100
44,-303,1000100
44,-302,1001000
44,-301,1001100
44,-300,1010000
44,-299,1010100
44,-298,1011000
44,-297,1011100
44,-296,1100000
44,-295,1100100
44,-294,1101000
44,-293,1101100
44,-292,1110000
44,-291,1110100
44,-290,1111000
44,-289,1111100
44,-285,0001100
44,-283,0010100
44,-282,0011000
44,-281,0011100
44,-279,0100100
44,-278,0101000
44,-277,0101100
44,-276,0110000
44,-275,0110100
44,-274,0111000
44,-273,0111100
44,-271,1000100
44,-270,1001000
44,-269,1001100
44,-268,1010000
44,-267,1010100
44,-266,1011000
44,-265,1011100
44,-264,1100000
44,-263,1100100
44,-262,1101000
44,-261,1101100
44,-260,1110000
44,-259,1110100
44,-258,1111000
44,-257,1111100
44,-253,0001100
44,-251,0010100
44,-250,0011000
44,-249,0011100
44,-247,0100100
44,-246,0101000
44,-245,0101100
44,-244,0110000
44,-243,0110100
44,-242,0111000
44,-241,0111100
44,-239,1000100
44,-238,1001000
44,-237,1001100
44,-236,1010000
44,-235,1010100
44,-234,1011000
44,-233,1011100
44,-232,1100000
44,-231,1100100
44,-230,1101000
44,-229,1101100
44,-228,1110000
44,-227,1110100
44,-226,1111000
44,-225,1111100
44,-221,0001100
44,-219,0010100
44,-218,0011000
44,-217,0011100
44,-215,0100100
44,-214,0101000
44,-213,0101100
44,-212,0110000
44,-211,0110100
44,-210,0111000
44,-209,0111100
44,-207,1000100
44,-206,1001000
44,-205,1001100
44,-204,1010000
44,-203,1010100
44,-202,1011000
44,-201,1011100
44,-200,1100000
44,-199,1100100
44,-198,1101000
44,-197,1101100
44,-196,1110000
44,-195,1110100
44,-194,1111000
44,-193,1111100
44,-189,0001100
44,-187,0010100
44,-186,0011000
44,-185,0011100
44,-183,0100100
44,-182,0101000
44,-181,0101100
44,-180,0110000
44,-179,0110100
44,-178,0111000
44,-177,0111100
44,-175,1000100
44,-174,1001000
44,-173,1001100
44,-172,1010000
44,-171,1010100
44,-170,1011000
44,-169,1011100
44,-168,1100000
44,-167,1100100
44,-166,1101000
44,-165,1101100
44,-164,1110000
44,-163,1110100
44,-162,1111000
44,-161,1111100
44,-157,0001100
44,-155,0010100
44,-154,0011000
44,-153,0011100
44,-151,0100100
44,-150,0101000
44,-149,0101100
44,-148,0110000
44,-147,0110100
44,-146,0111000
44,-145,0111100
44,-143,1000100
44,-142,1001000
44,-141,1001100
44,-140,1010000
44,-139,1010100
44,-138,1011000
44,-137,1011100
44,-136,1100000
44,-135,1100100
44,-134,1101000
44,-133,1101100
44,-132,1110000
44,-131,1110100
44,-130,1111000
44,-129,1111100
44,-125,0001100
44,-123,0010100
44,-122,0011000
44,-121,0011100
44,-119,0100100
44,-118,0101000
44,-117,0101100
44,-116,0110000
44,-115,0110100
44,-114,0111000
44,-113,0111100
44,-111,1000100
44,-110,1001000
44,-109,1001100
44,-108,1010000
44,-107,1010100
44,-106,1011000
44,-105,1011100
44,-104,1100000
44,-103,1100100
44,-102,1101000
44,-101,1101100
44,-100,1110000
44,-99,1110100
44,-98,1111000
44,-97,1111100
44,-93,0001100
44,-91,0010100
44,-90,0011000
44,-89,0011100
44,-87,0100100
44,-86,0101000
44,-85,0101100
44,-84,0110000
44,-83,0110100
44,-82,0111000
44,-81,0111100
44,-79,1000100
44,-78,1001000
44,-77,1001100
44,-76,1010000
44,-75,1010100
44,-74,1011000
44,-73,1011100
44,-72,1100000
44,-71,1100100
44,-70,1101000
